Country/Region,Date,Confirmed,Deaths,Recovered
Botswana,2020-03-23,0,0,0
Burundi,2020-03-23,0,0,0
Sierra Leone,2020-03-23,0,0,0
Malawi,2020-03-23,0,0,0
United Kingdom,2020-03-23,0,0,0
France,2020-03-23,0,0,0
South Sudan,2020-03-23,0,0,0
Western Sahara,2020-03-23,0,0,0
Sao Tome and Principe,2020-03-23,0,0,0
Yemen,2020-03-23,0,0,0
Comoros,2020-03-23,0,0,0
Tajikistan,2020-03-23,0,0,0
Lesotho,2020-03-23,0,0,0
Afghanistan,2020-03-24,74,1,1
Albania,2020-03-24,123,5,10
Algeria,2020-03-24,264,19,24
Andorra,2020-03-24,164,1,1
Angola,2020-03-24,3,0,0
Antigua and Barbuda,2020-03-24,3,0,0
Argentina,2020-03-24,387,6,52
Armenia,2020-03-24,249,0,14
Australia,2020-03-24,39,0,0
Australia,2020-03-24,818,7,4
Australia,2020-03-24,6,0,0
Australia,2020-03-24,397,0,8
Australia,2020-03-24,170,0,3
Australia,2020-03-24,28,0,3
Australia,2020-03-24,411,0,97
Australia,2020-03-24,175,1,0
Austria,2020-03-24,5283,28,9
Azerbaijan,2020-03-24,87,1,10
Bahamas,2020-03-24,5,0,1
Bahrain,2020-03-24,392,3,177
Bangladesh,2020-03-24,39,4,5
Barbados,2020-03-24,18,0,0
Belarus,2020-03-24,81,0,22
Belgium,2020-03-24,4269,122,461
Benin,2020-03-24,6,0,0
Bhutan,2020-03-24,2,0,0
Bolivia,2020-03-24,29,0,0
Bosnia and Herzegovina,2020-03-24,166,3,2
Brazil,2020-03-24,2247,46,2
Brunei,2020-03-24,104,0,2
Bulgaria,2020-03-24,218,3,3
Burkina Faso,2020-03-24,114,4,7
Cabo Verde,2020-03-24,3,1,0
Cambodia,2020-03-24,91,0,4
Cameroon,2020-03-24,66,0,0
Canada,2020-03-24,359,1,0
Canada,2020-03-24,617,13,0
Canada,2020-03-24,21,0,0
Canada,2020-03-24,18,0,0
Canada,2020-03-24,35,0,0
Canada,2020-03-24,51,0,0
Canada,2020-03-24,588,7,0
Canada,2020-03-24,3,0,0
Canada,2020-03-24,1013,4,0
Canada,2020-03-24,72,0,0
Central African Republic,2020-03-24,3,0,0
Chad,2020-03-24,3,0,0
Chile,2020-03-24,977,2,17
China,2020-03-24,990,6,984
China,2020-03-24,558,8,401
China,2020-03-24,578,6,570
China,2020-03-24,318,1,295
China,2020-03-24,136,2,119
China,2020-03-24,1428,8,1333
China,2020-03-24,254,2,250
China,2020-03-24,146,2,144
China,2020-03-24,168,6,168
China,2020-03-24,319,6,0
China,2020-03-24,484,13,468
China,2020-03-24,1274,22,0
China,2020-03-24,386,4,101
China,2020-03-24,67801,3160,60324
China,2020-03-24,1018,4,1014
China,2020-03-24,75,1,74
China,2020-03-24,636,0,631
China,2020-03-24,936,1,934
China,2020-03-24,93,1,92
China,2020-03-24,127,2,124
China,2020-03-24,25,0,10
China,2020-03-24,75,0,75
China,2020-03-24,18,0,18
China,2020-03-24,249,3,240
China,2020-03-24,768,7,752
China,2020-03-24,414,4,330
China,2020-03-24,134,0,133
China,2020-03-24,545,3,536
China,2020-03-24,145,3,133
China,2020-03-24,1,0,1
China,2020-03-24,76,3,73
China,2020-03-24,176,2,172
China,2020-03-24,1240,1,1221
Colombia,2020-03-24,378,3,6
Congo (Brazzaville),2020-03-24,4,0,0
Congo (Kinshasa),2020-03-24,45,2,0
Costa Rica,2020-03-24,177,2,2
Cote d'Ivoire,2020-03-24,73,0,2
Croatia,2020-03-24,382,1,5
Cuba,2020-03-24,48,1,1
Cyprus,2020-03-24,124,3,3
Czechia,2020-03-24,1394,3,10
Denmark,2020-03-24,122,0,33
Greenland,2020-03-24,5,0,2
Denmark,2020-03-24,1591,32,1
Djibouti,2020-03-24,3,0,0
Dominican Republic,2020-03-24,312,6,3
Ecuador,2020-03-24,1082,27,3
Egypt,2020-03-24,402,20,80
El Salvador,2020-03-24,5,0,0
Equatorial Guinea,2020-03-24,9,0,0
Eritrea,2020-03-24,1,0,0
Estonia,2020-03-24,369,0,7
Eswatini,2020-03-24,4,0,0
Ethiopia,2020-03-24,12,0,0
Fiji,2020-03-24,4,0,0
Finland,2020-03-24,792,1,10
France,2020-03-24,23,0,6
France,2020-03-24,25,0,0
France,2020-03-24,62,1,0
France,2020-03-24,36,0,0
France,2020-03-24,10,0,0
France,2020-03-24,94,0,1
France,2020-03-24,3,0,0
France,2020-03-24,8,0,0
France,2020-03-24,57,1,0
France,2020-03-24,22304,1100,3243
Gabon,2020-03-24,6,1,0
Gambia,2020-03-24,3,1,0
Georgia,2020-03-24,70,0,9
Germany,2020-03-24,32986,157,3243
Ghana,2020-03-24,53,2,0
Greece,2020-03-24,743,20,29
Guatemala,2020-03-24,21,1,0
Guinea,2020-03-24,4,0,0
Guyana,2020-03-24,5,1,0
Haiti,2020-03-24,7,0,0
Holy See,2020-03-24,4,0,0
Honduras,2020-03-24,30,0,0
Hungary,2020-03-24,187,9,21
Iceland,2020-03-24,648,2,51
India,2020-03-24,536,10,40
Indonesia,2020-03-24,686,55,30
Iran,2020-03-24,24811,1934,8913
Iraq,2020-03-24,316,27,75
Ireland,2020-03-24,1329,7,5
Israel,2020-03-24,1238,3,53
Italy,2020-03-24,69176,6820,8326
Jamaica,2020-03-24,21,1,2
Japan,2020-03-24,1217,42,285
Jordan,2020-03-24,154,0,1
Kazakhstan,2020-03-24,72,0,0
Kenya,2020-03-24,25,0,0
South Korea,2020-03-24,9037,120,3507
Kuwait,2020-03-24,191,0,39
Kyrgyzstan,2020-03-24,42,0,0
Latvia,2020-03-24,197,0,1
Lebanon,2020-03-24,318,4,8
Liberia,2020-03-24,3,0,0
Liechtenstein,2020-03-24,51,0,7
Lithuania,2020-03-24,209,2,1
Luxembourg,2020-03-24,1099,8,6
Madagascar,2020-03-24,17,0,0
Malaysia,2020-03-24,1624,16,183
Maldives,2020-03-24,13,0,5
Malta,2020-03-24,110,0,2
Mauritania,2020-03-24,2,0,0
Mauritius,2020-03-24,42,2,0
Mexico,2020-03-24,405,5,4
Moldova,2020-03-24,125,1,2
Monaco,2020-03-24,23,0,1
Mongolia,2020-03-24,10,0,0
Montenegro,2020-03-24,47,1,0
Morocco,2020-03-24,170,5,6
Namibia,2020-03-24,7,0,2
Nepal,2020-03-24,2,0,1
Netherlands,2020-03-24,12,0,1
Netherlands,2020-03-24,6,1,0
Netherlands,2020-03-24,2,0,0
Netherlands,2020-03-24,5560,276,0
New Zealand,2020-03-24,155,0,12
Nicaragua,2020-03-24,2,0,0
Niger,2020-03-24,3,0,0
Nigeria,2020-03-24,44,1,2
North Macedonia,2020-03-24,148,2,1
Norway,2020-03-24,2863,12,6
Oman,2020-03-24,84,0,17
Pakistan,2020-03-24,1063,8,21
Panama,2020-03-24,345,6,1
Papua New Guinea,2020-03-24,1,0,0
Paraguay,2020-03-24,27,2,0
Peru,2020-03-24,416,7,1
Philippines,2020-03-24,552,35,20
Poland,2020-03-24,901,10,1
Portugal,2020-03-24,2362,33,22
Qatar,2020-03-24,526,0,41
Romania,2020-03-24,794,11,79
Russia,2020-03-24,495,1,22
Rwanda,2020-03-24,40,0,0
Saint Lucia,2020-03-24,3,0,0
Saint Vincent and the Grenadines,2020-03-24,1,0,0
San Marino,2020-03-24,187,21,4
Saudi Arabia,2020-03-24,767,1,28
Senegal,2020-03-24,86,0,8
Serbia,2020-03-24,303,3,15
Seychelles,2020-03-24,7,0,0
Singapore,2020-03-24,558,2,156
Slovakia,2020-03-24,204,0,7
Slovenia,2020-03-24,480,4,0
Somalia,2020-03-24,1,0,0
South Africa,2020-03-24,554,0,4
Spain,2020-03-24,39885,2808,3794
Sri Lanka,2020-03-24,102,0,2
Sudan,2020-03-24,3,1,0
Suriname,2020-03-24,7,0,0
Sweden,2020-03-24,2286,36,0
Switzerland,2020-03-24,9877,122,131
Taiwan*,2020-03-24,215,2,29
Tanzania,2020-03-24,12,0,0
Thailand,2020-03-24,827,4,52
Togo,2020-03-24,20,0,1
Trinidad and Tobago,2020-03-24,57,0,0
Tunisia,2020-03-24,114,4,1
Turkey,2020-03-24,1872,44,0
Uganda,2020-03-24,9,0,0
Ukraine,2020-03-24,97,3,1
United Arab Emirates,2020-03-24,248,2,45
United Kingdom,2020-03-24,6,0,0
United Kingdom,2020-03-24,6,1,0
United Kingdom,2020-03-24,36,0,0
United Kingdom,2020-03-24,15,0,5
United Kingdom,2020-03-24,23,0,0
United Kingdom,2020-03-24,1,0,0
United Kingdom,2020-03-24,15039,508,135
Uruguay,2020-03-24,189,0,0
US,2020-03-24,54112,1021,348
Uzbekistan,2020-03-24,50,0,0
Venezuela,2020-03-24,84,0,15
Vietnam,2020-03-24,134,0,17
Zambia,2020-03-24,3,0,0
Zimbabwe,2020-03-24,3,1,0
Dominica,2020-03-24,2,0,0
Grenada,2020-03-24,1,0,0
Mozambique,2020-03-24,3,0,0
Syria,2020-03-24,1,0,0
Timor-Leste,2020-03-24,1,0,0
Belize,2020-03-24,1,0,0
Laos,2020-03-24,2,0,0
Libya,2020-03-24,1,0,0
West Bank and Gaza,2020-03-24,59,0,17
Guinea-Bissau,2020-03-24,0,0,0
Mali,2020-03-24,0,0,0
Saint Kitts and Nevis,2020-03-24,0,0,0
Canada,2020-03-24,0,0,0
Canada,2020-03-24,0,0,0
Kosovo,2020-03-24,0,0,0
Burma,2020-03-24,0,0,0
United Kingdom,2020-03-24,0,0,0
United Kingdom,2020-03-24,0,0,0
United Kingdom,2020-03-24,0,0,0
Botswana,2020-03-24,0,0,0
Burundi,2020-03-24,0,0,0
Sierra Leone,2020-03-24,0,0,0
Malawi,2020-03-24,0,0,0
United Kingdom,2020-03-24,0,0,0
France,2020-03-24,0,0,0
South Sudan,2020-03-24,0,0,0
Western Sahara,2020-03-24,0,0,0
Sao Tome and Principe,2020-03-24,0,0,0
Yemen,2020-03-24,0,0,0
Comoros,2020-03-24,0,0,0
Tajikistan,2020-03-24,0,0,0
Lesotho,2020-03-24,0,0,0
Afghanistan,2020-03-25,84,2,2
Albania,2020-03-25,146,5,17
Algeria,2020-03-25,302,21,65
Andorra,2020-03-25,188,1,1
Angola,2020-03-25,3,0,0
Antigua and Barbuda,2020-03-25,3,0,0
Argentina,2020-03-25,387,8,52
Armenia,2020-03-25,265,0,16
Australia,2020-03-25,39,0,0
Australia,2020-03-25,1029,7,4
Australia,2020-03-25,6,0,0
Australia,2020-03-25,443,0,8
Australia,2020-03-25,170,0,6
Australia,2020-03-25,36,0,3
Australia,2020-03-25,466,0,97
Australia,2020-03-25,175,1,1
Austria,2020-03-25,5588,30,9
Azerbaijan,2020-03-25,93,2,10
Bahamas,2020-03-25,5,0,1
Bahrain,2020-03-25,419,4,177
Bangladesh,2020-03-25,39,5,7
Barbados,2020-03-25,18,0,0
Belarus,2020-03-25,86,0,29
Belgium,2020-03-25,4937,178,547
Benin,2020-03-25,6,0,0
Bhutan,2020-03-25,2,0,0
Bolivia,2020-03-25,32,0,0
Bosnia and Herzegovina,2020-03-25,176,3,2
Brazil,2020-03-25,2554,59,2
Brunei,2020-03-25,109,0,2
Bulgaria,2020-03-25,242,3,4
Burkina Faso,2020-03-25,146,4,10
Cabo Verde,2020-03-25,4,1,0
Cambodia,2020-03-25,96,0,10
Cameroon,2020-03-25,75,1,2
Canada,2020-03-25,358,2,0
Canada,2020-03-25,617,13,0
Canada,2020-03-25,35,0,0
Canada,2020-03-25,18,0,0
Canada,2020-03-25,35,0,0
Canada,2020-03-25,68,0,0
Canada,2020-03-25,688,8,0
Canada,2020-03-25,5,0,0
Canada,2020-03-25,1342,6,0
Canada,2020-03-25,72,0,0
Central African Republic,2020-03-25,3,0,0
Chad,2020-03-25,3,0,0
Chile,2020-03-25,1197,3,22
China,2020-03-25,990,6,984
China,2020-03-25,561,8,403
China,2020-03-25,578,6,570
China,2020-03-25,322,1,295
China,2020-03-25,136,2,119
China,2020-03-25,1433,8,1336
China,2020-03-25,254,2,250
China,2020-03-25,146,2,144
China,2020-03-25,168,6,168
China,2020-03-25,319,6,0
China,2020-03-25,484,13,468
China,2020-03-25,1274,22,0
China,2020-03-25,410,4,102
China,2020-03-25,67801,3163,60811
China,2020-03-25,1018,4,1014
China,2020-03-25,77,1,74
China,2020-03-25,638,0,631
China,2020-03-25,936,1,934
China,2020-03-25,94,1,92
China,2020-03-25,127,2,124
China,2020-03-25,30,0,10
China,2020-03-25,75,0,75
China,2020-03-25,18,0,18
China,2020-03-25,250,3,240
China,2020-03-25,769,7,752
China,2020-03-25,433,5,330
China,2020-03-25,134,0,133
China,2020-03-25,547,3,536
China,2020-03-25,145,3,133
China,2020-03-25,1,0,1
China,2020-03-25,76,3,73
China,2020-03-25,176,2,172
China,2020-03-25,1241,1,1221
Colombia,2020-03-25,470,4,8
Congo (Brazzaville),2020-03-25,4,0,0
Congo (Kinshasa),2020-03-25,48,2,0
Costa Rica,2020-03-25,201,2,2
Cote d'Ivoire,2020-03-25,80,0,3
Croatia,2020-03-25,442,1,22
Cuba,2020-03-25,57,1,1
Cyprus,2020-03-25,132,3,3
Czechia,2020-03-25,1654,6,10
Denmark,2020-03-25,132,0,38
Greenland,2020-03-25,6,0,2
Denmark,2020-03-25,1724,34,1
Djibouti,2020-03-25,11,0,0
Dominican Republic,2020-03-25,392,10,3
Ecuador,2020-03-25,1173,28,3
Egypt,2020-03-25,456,21,95
El Salvador,2020-03-25,9,0,0
Equatorial Guinea,2020-03-25,9,0,0
Eritrea,2020-03-25,4,0,0
Estonia,2020-03-25,404,1,8
Eswatini,2020-03-25,4,0,0
Ethiopia,2020-03-25,12,0,0
Fiji,2020-03-25,5,0,0
Finland,2020-03-25,880,3,10
France,2020-03-25,28,0,6
France,2020-03-25,25,0,0
France,2020-03-25,73,1,0
France,2020-03-25,36,0,0
France,2020-03-25,14,0,0
France,2020-03-25,111,0,1
France,2020-03-25,3,0,0
France,2020-03-25,11,0,0
France,2020-03-25,66,1,0
France,2020-03-25,25233,1331,3900
Gabon,2020-03-25,6,1,0
Gambia,2020-03-25,3,1,0
Georgia,2020-03-25,75,0,10
Germany,2020-03-25,37323,206,3547
Ghana,2020-03-25,93,4,0
Greece,2020-03-25,821,22,36
Guatemala,2020-03-25,24,1,4
Guinea,2020-03-25,4,0,0
Guyana,2020-03-25,5,1,0
Haiti,2020-03-25,8,0,0
Holy See,2020-03-25,4,0,0
Honduras,2020-03-25,36,0,0
Hungary,2020-03-25,226,10,21
Iceland,2020-03-25,737,2,56
India,2020-03-25,657,12,43
Indonesia,2020-03-25,790,58,31
Iran,2020-03-25,27017,2077,9625
Iraq,2020-03-25,346,29,103
Ireland,2020-03-25,1564,9,5
Israel,2020-03-25,2369,5,58
Italy,2020-03-25,74386,7503,9362
Jamaica,2020-03-25,26,1,2
Japan,2020-03-25,1314,45,310
Jordan,2020-03-25,172,0,1
Kazakhstan,2020-03-25,81,0,0
Kenya,2020-03-25,28,0,1
South Korea,2020-03-25,9137,126,3730
Kuwait,2020-03-25,195,0,43
Kyrgyzstan,2020-03-25,44,0,0
Latvia,2020-03-25,221,0,1
Lebanon,2020-03-25,333,6,20
Liberia,2020-03-25,3,0,0
Liechtenstein,2020-03-25,51,0,7
Lithuania,2020-03-25,274,4,1
Luxembourg,2020-03-25,1333,8,6
Madagascar,2020-03-25,19,0,0
Malaysia,2020-03-25,1796,20,199
Maldives,2020-03-25,13,0,8
Malta,2020-03-25,129,0,2
Mauritania,2020-03-25,2,0,0
Mauritius,2020-03-25,48,2,0
Mexico,2020-03-25,475,6,4
Moldova,2020-03-25,149,1,2
Monaco,2020-03-25,31,0,1
Mongolia,2020-03-25,10,0,0
Montenegro,2020-03-25,52,1,0
Morocco,2020-03-25,225,6,7
Namibia,2020-03-25,7,0,2
Nepal,2020-03-25,3,0,1
Netherlands,2020-03-25,17,0,1
Netherlands,2020-03-25,6,1,0
Netherlands,2020-03-25,3,0,0
Netherlands,2020-03-25,6412,356,0
New Zealand,2020-03-25,205,0,22
Nicaragua,2020-03-25,2,0,0
Niger,2020-03-25,7,1,0
Nigeria,2020-03-25,51,1,2
North Macedonia,2020-03-25,177,3,1
Norway,2020-03-25,3084,14,6
Oman,2020-03-25,99,0,17
Pakistan,2020-03-25,1201,9,21
Panama,2020-03-25,443,8,1
Papua New Guinea,2020-03-25,1,0,0
Paraguay,2020-03-25,37,3,0
Peru,2020-03-25,480,9,1
Philippines,2020-03-25,636,38,26
Poland,2020-03-25,1051,14,7
Portugal,2020-03-25,2995,43,22
Qatar,2020-03-25,537,0,41
Romania,2020-03-25,906,17,86
Russia,2020-03-25,658,3,29
Rwanda,2020-03-25,41,0,0
Saint Lucia,2020-03-25,3,0,0
Saint Vincent and the Grenadines,2020-03-25,1,0,0
San Marino,2020-03-25,208,21,4
Saudi Arabia,2020-03-25,900,2,29
Senegal,2020-03-25,99,0,9
Serbia,2020-03-25,384,4,15
Seychelles,2020-03-25,7,0,0
Singapore,2020-03-25,631,2,160
Slovakia,2020-03-25,216,0,7
Slovenia,2020-03-25,528,5,10
Somalia,2020-03-25,1,0,0
South Africa,2020-03-25,709,0,12
Spain,2020-03-25,49515,3647,5367
Sri Lanka,2020-03-25,102,0,3
Sudan,2020-03-25,3,1,0
Suriname,2020-03-25,8,0,0
Sweden,2020-03-25,2526,62,0
Switzerland,2020-03-25,10897,153,131
Taiwan*,2020-03-25,235,2,29
Tanzania,2020-03-25,12,0,0
Thailand,2020-03-25,934,4,70
Togo,2020-03-25,23,0,1
Trinidad and Tobago,2020-03-25,60,1,0
Tunisia,2020-03-25,173,5,2
Turkey,2020-03-25,2433,59,26
Uganda,2020-03-25,14,0,0
Ukraine,2020-03-25,145,5,1
United Arab Emirates,2020-03-25,333,2,52
United Kingdom,2020-03-25,7,0,0
United Kingdom,2020-03-25,8,1,0
United Kingdom,2020-03-25,46,0,0
United Kingdom,2020-03-25,26,0,5
United Kingdom,2020-03-25,23,0,0
United Kingdom,2020-03-25,1,0,0
United Kingdom,2020-03-25,17732,695,135
Uruguay,2020-03-25,217,0,0
US,2020-03-25,66055,1333,361
Uzbekistan,2020-03-25,60,0,0
Venezuela,2020-03-25,91,0,15
Vietnam,2020-03-25,141,0,17
Zambia,2020-03-25,12,0,0
Zimbabwe,2020-03-25,3,1,0
Dominica,2020-03-25,7,0,0
Grenada,2020-03-25,1,0,0
Mozambique,2020-03-25,5,0,0
Syria,2020-03-25,5,0,0
Timor-Leste,2020-03-25,1,0,0
Belize,2020-03-25,2,0,0
Laos,2020-03-25,3,0,0
Libya,2020-03-25,1,0,0
West Bank and Gaza,2020-03-25,59,0,17
Guinea-Bissau,2020-03-25,2,0,0
Mali,2020-03-25,2,0,0
Saint Kitts and Nevis,2020-03-25,2,0,0
Canada,2020-03-25,0,0,0
Canada,2020-03-25,0,0,0
Kosovo,2020-03-25,0,0,0
Burma,2020-03-25,0,0,0
United Kingdom,2020-03-25,0,0,0
United Kingdom,2020-03-25,0,0,0
United Kingdom,2020-03-25,0,0,0
Botswana,2020-03-25,0,0,0
Burundi,2020-03-25,0,0,0
Sierra Leone,2020-03-25,0,0,0
Malawi,2020-03-25,0,0,0
United Kingdom,2020-03-25,0,0,0
France,2020-03-25,0,0,0
South Sudan,2020-03-25,0,0,0
Western Sahara,2020-03-25,0,0,0
Sao Tome and Principe,2020-03-25,0,0,0
Yemen,2020-03-25,0,0,0
Comoros,2020-03-25,0,0,0
Tajikistan,2020-03-25,0,0,0
Lesotho,2020-03-25,0,0,0
Afghanistan,2020-03-26,94,4,2
Albania,2020-03-26,174,6,17
Algeria,2020-03-26,367,25,29
Andorra,2020-03-26,224,3,1
Angola,2020-03-26,4,0,0
Antigua and Barbuda,2020-03-26,7,0,0
Argentina,2020-03-26,502,9,63
Armenia,2020-03-26,290,1,18
Australia,2020-03-26,53,0,1
Australia,2020-03-26,1219,7,4
Australia,2020-03-26,12,0,0
Australia,2020-03-26,493,1,8
Australia,2020-03-26,235,0,6
Australia,2020-03-26,47,0,3
Australia,2020-03-26,520,3,149
Australia,2020-03-26,231,2,1
Austria,2020-03-26,6909,49,112
Azerbaijan,2020-03-26,122,3,15
Bahamas,2020-03-26,9,0,1
Bahrain,2020-03-26,458,4,204
Bangladesh,2020-03-26,44,5,11
Barbados,2020-03-26,18,0,0
Belarus,2020-03-26,86,0,29
Belgium,2020-03-26,6235,220,675
Benin,2020-03-26,6,0,0
Bhutan,2020-03-26,2,0,0
Bolivia,2020-03-26,43,0,0
Bosnia and Herzegovina,2020-03-26,191,3,2
Brazil,2020-03-26,2985,77,6
Brunei,2020-03-26,114,0,5
Bulgaria,2020-03-26,264,3,8
Burkina Faso,2020-03-26,152,7,10
Cabo Verde,2020-03-26,4,1,0
Cambodia,2020-03-26,96,0,10
Cameroon,2020-03-26,75,1,2
Canada,2020-03-26,486,2,0
Canada,2020-03-26,725,14,0
Canada,2020-03-26,36,0,0
Canada,2020-03-26,33,0,0
Canada,2020-03-26,82,0,0
Canada,2020-03-26,73,0,0
Canada,2020-03-26,858,13,0
Canada,2020-03-26,5,0,0
Canada,2020-03-26,1632,8,0
Canada,2020-03-26,95,0,0
Central African Republic,2020-03-26,3,0,0
Chad,2020-03-26,3,0,0
Chile,2020-03-26,1361,4,22
China,2020-03-26,990,6,984
China,2020-03-26,566,8,406
China,2020-03-26,578,6,570
China,2020-03-26,328,1,295
China,2020-03-26,136,2,121
China,2020-03-26,1448,8,1336
China,2020-03-26,254,2,250
China,2020-03-26,146,2,144
China,2020-03-26,168,6,168
China,2020-03-26,319,6,0
China,2020-03-26,484,13,469
China,2020-03-26,1275,22,0
China,2020-03-26,453,4,110
China,2020-03-26,67801,3169,61201
China,2020-03-26,1018,4,1014
China,2020-03-26,89,1,74
China,2020-03-26,640,0,631
China,2020-03-26,936,1,934
China,2020-03-26,95,1,92
China,2020-03-26,128,2,124
China,2020-03-26,31,0,10
China,2020-03-26,75,0,75
China,2020-03-26,18,0,18
China,2020-03-26,253,3,242
China,2020-03-26,771,7,752
China,2020-03-26,451,5,331
China,2020-03-26,135,0,133
China,2020-03-26,547,3,536
China,2020-03-26,151,3,133
China,2020-03-26,1,0,1
China,2020-03-26,76,3,73
China,2020-03-26,178,2,172
China,2020-03-26,1243,1,1222
Colombia,2020-03-26,491,6,8
Congo (Brazzaville),2020-03-26,4,0,0
Congo (Kinshasa),2020-03-26,51,3,0
Costa Rica,2020-03-26,231,2,2
Cote d'Ivoire,2020-03-26,96,0,3
Croatia,2020-03-26,495,3,22
Cuba,2020-03-26,67,2,1
Cyprus,2020-03-26,146,3,4
Czechia,2020-03-26,1925,9,10
Denmark,2020-03-26,140,0,47
Greenland,2020-03-26,6,0,2
Denmark,2020-03-26,1877,41,1
Djibouti,2020-03-26,11,0,0
Dominican Republic,2020-03-26,488,10,3
Ecuador,2020-03-26,1403,34,3
Egypt,2020-03-26,495,24,102
El Salvador,2020-03-26,13,0,0
Equatorial Guinea,2020-03-26,12,0,0
Eritrea,2020-03-26,6,0,0
Estonia,2020-03-26,538,1,8
Eswatini,2020-03-26,6,0,0
Ethiopia,2020-03-26,12,0,0
Fiji,2020-03-26,5,0,0
Finland,2020-03-26,958,5,10
France,2020-03-26,28,0,6
France,2020-03-26,30,0,0
France,2020-03-26,73,1,0
France,2020-03-26,36,0,0
France,2020-03-26,14,0,0
France,2020-03-26,135,0,1
France,2020-03-26,3,0,0
France,2020-03-26,11,0,0
France,2020-03-26,66,1,0
France,2020-03-26,29155,1696,4948
Gabon,2020-03-26,7,1,0
Gambia,2020-03-26,3,1,0
Georgia,2020-03-26,79,0,11
Germany,2020-03-26,43938,267,5673
Ghana,2020-03-26,132,4,1
Greece,2020-03-26,892,26,36
Guatemala,2020-03-26,25,1,4
Guinea,2020-03-26,4,0,0
Guyana,2020-03-26,5,1,0
Haiti,2020-03-26,8,0,0
Holy See,2020-03-26,4,0,0
Honduras,2020-03-26,52,1,0
Hungary,2020-03-26,261,10,28
Iceland,2020-03-26,802,2,82
India,2020-03-26,727,20,45
Indonesia,2020-03-26,893,78,35
Iran,2020-03-26,29406,2234,10457
Iraq,2020-03-26,382,36,105
Ireland,2020-03-26,1819,19,5
Israel,2020-03-26,2693,8,68
Italy,2020-03-26,80589,8215,10361
Jamaica,2020-03-26,26,1,2
Japan,2020-03-26,1416,47,359
Jordan,2020-03-26,212,0,1
Kazakhstan,2020-03-26,111,1,2
Kenya,2020-03-26,31,1,1
South Korea,2020-03-26,9241,131,4144
Kuwait,2020-03-26,208,0,49
Kyrgyzstan,2020-03-26,44,0,0
Latvia,2020-03-26,244,0,1
Lebanon,2020-03-26,368,6,23
Liberia,2020-03-26,3,0,0
Liechtenstein,2020-03-26,56,0,12
Lithuania,2020-03-26,299,4,1
Luxembourg,2020-03-26,1453,9,6
Madagascar,2020-03-26,23,0,0
Malaysia,2020-03-26,2031,23,215
Maldives,2020-03-26,13,0,8
Malta,2020-03-26,134,0,2
Mauritania,2020-03-26,3,0,0
Mauritius,2020-03-26,81,2,0
Mexico,2020-03-26,585,8,4
Moldova,2020-03-26,177,1,2
Monaco,2020-03-26,33,0,1
Mongolia,2020-03-26,11,0,0
Montenegro,2020-03-26,69,1,0
Morocco,2020-03-26,275,11,8
Namibia,2020-03-26,8,0,2
Nepal,2020-03-26,3,0,1
Netherlands,2020-03-26,28,0,1
Netherlands,2020-03-26,6,1,2
Netherlands,2020-03-26,3,0,0
Netherlands,2020-03-26,7431,434,0
New Zealand,2020-03-26,283,0,27
Nicaragua,2020-03-26,2,0,0
Niger,2020-03-26,10,1,0
Nigeria,2020-03-26,65,1,2
North Macedonia,2020-03-26,201,3,3
Norway,2020-03-26,3369,14,6
Oman,2020-03-26,109,0,23
Pakistan,2020-03-26,1373,11,23
Panama,2020-03-26,558,8,2
Papua New Guinea,2020-03-26,1,0,0
Paraguay,2020-03-26,41,3,0
Peru,2020-03-26,580,9,14
Philippines,2020-03-26,707,45,28
Poland,2020-03-26,1221,16,7
Portugal,2020-03-26,3544,60,43
Qatar,2020-03-26,549,0,43
Romania,2020-03-26,1029,23,94
Russia,2020-03-26,840,3,38
Rwanda,2020-03-26,50,0,0
Saint Lucia,2020-03-26,3,0,0
Saint Vincent and the Grenadines,2020-03-26,1,0,0
San Marino,2020-03-26,208,21,4
Saudi Arabia,2020-03-26,1012,3,33
Senegal,2020-03-26,105,0,9
Serbia,2020-03-26,384,1,0
Seychelles,2020-03-26,7,0,0
Singapore,2020-03-26,683,2,172
Slovakia,2020-03-26,226,0,2
Slovenia,2020-03-26,562,6,10
Somalia,2020-03-26,2,0,0
South Africa,2020-03-26,927,0,12
Spain,2020-03-26,57786,4365,7015
Sri Lanka,2020-03-26,106,0,7
Sudan,2020-03-26,3,1,0
Suriname,2020-03-26,8,0,0
Sweden,2020-03-26,2840,77,0
Switzerland,2020-03-26,11811,191,131
Taiwan*,2020-03-26,252,2,29
Tanzania,2020-03-26,13,0,0
Thailand,2020-03-26,1045,4,88
Togo,2020-03-26,23,0,1
Trinidad and Tobago,2020-03-26,65,1,0
Tunisia,2020-03-26,197,6,2
Turkey,2020-03-26,3629,75,26
Uganda,2020-03-26,14,0,0
Ukraine,2020-03-26,196,5,1
United Arab Emirates,2020-03-26,333,2,52
United Kingdom,2020-03-26,15,0,2
United Kingdom,2020-03-26,8,1,0
United Kingdom,2020-03-26,66,1,0
United Kingdom,2020-03-26,35,0,13
United Kingdom,2020-03-26,25,0,0
United Kingdom,2020-03-26,5,0,0
United Kingdom,2020-03-26,20816,878,135
Uruguay,2020-03-26,238,0,0
US,2020-03-26,84091,1746,681
Uzbekistan,2020-03-26,75,0,0
Venezuela,2020-03-26,107,0,15
Vietnam,2020-03-26,153,0,20
Zambia,2020-03-26,16,0,0
